MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedHouseVal
5.545,15,7.852,1.015,1945,1.806,38.59368,-123.3883,2.229
11.323,22,4.778,1.394,195,5.667,34.90761,-115.29681,5.169
7.664,37,7.864,4.059,4471,2.819,32.68514,-119.85078,2.861
6.262,15,2.328,3.306,2635,1.98,41.20937,-116.19333,2.008
6.523,6,3.223,1.078,4132,1.856,33.20444,-116.17149,3.4
7.432,1,7.098,1.823,1327,4.365,41.99323,-117.38178,3.475
11.99,20,5.592,1.956,3961,4.592,40.75737,-120.4871,4.335
13.489,41,8.627,4.396,3627,5.899,33.60066,-118.6166,6.803
14.375,36,4.736,3.33,239,4.13,41.99369,-116.09634,6.368
12.017,2,8.138,3.166,4761,3.294,40.17677,-123.34318,4.361
5.416,6,3.113,1.347,3977,2.121,40.55785,-115.97916,1.979
10.634,2,9.441,3.628,1471,1.197,40.19198,-121.44507,5.087
7.126,3,5.348,1.624,3010,5.404,41.32455,-120.50631,3.765
4.565,7,3.847,3.087,1353,4.944,39.68832,-121.4808,1.126
12.772,20,8.313,3.371,1097,4.981,37.5004,-114.28292,5.337
1.538,49,9.583,4.368,447,2.61,32.5005,-117.05553,1.071
13.625,41,9.345,4.226,1386,2.788,35.15377,-114.12017,5.311
7.461,41,3.904,1.76,423,4.918,38.20231,-123.4097,3.275
9.921,51,7.376,4.665,2816,4.438,35.4656,-114.42517,3.975
10.231,5,6.375,1.011,1504,4.248,36.3957,-122.06706,4.738
13.532,25,7.801,2.321,1997,3.773,33.52512,-124.20797,6.042
9.913,38,5.895,1.265,4839,2.842,41.80977,-122.17345,5.368
9.595,18,5.758,3.884,3765,4.706,33.59238,-122.50416,5.152
1.933,1,9.062,3.001,3099,2.805,33.17794,-116.70219,1.259
8.258,25,8.97,1.7,3194,4.674,38.05264,-117.48137,3.604
3.102,17,8.301,1.341,1874,1.952,38.40473,-120.73595,1.985
11.324,46,7.639,1.904,2375,3.952,37.48237,-122.4922,5.27
8.171,15,7.427,4.683,4483,2.787,35.85578,-120.69727,3.965
10.523,5,2.449,3.711,3524,5.143,41.28086,-114.45348,4.943
1.583,17,7.996,1.969,4894,3.593,35.76275,-121.29271,1.437
2.187,21,7.105,4.575,2626,4.12,35.4516,-117.32023,0.295
11.029,23,4.419,1.546,500,1.416,41.47915,-120.94584,4.12
2.009,43,8.561,3.754,3334,3.476,40.90635,-116.10005,1.853
1.998,10,8.66,2.699,1977,4.904,37.02945,-118.46822,1.198
1.17,17,9.458,2.073,413,5.3,34.97663,-117.53968,0.75
14.391,1,5.347,2.049,3544,4.606,33.73013,-124.00957,4.638
11.325,37,6.41,3.003,726,3.093,40.09106,-116.82192,4.976
5.946,48,9.248,4.726,930,2.287,39.39851,-121.62974,3.432
5.151,7,4.534,3.969,2194,2.946,33.50341,-117.76882,2.49
5.896,12,8.373,3.648,2477,3.808,39.53396,-120.08293,2.398
11.845,40,9.936,4.502,1394,1.029,41.02742,-121.09823,5.192
10.259,50,7.215,3.281,4315,5.56,33.03037,-120.78834,4.306
3.593,1,9.87,1.768,1770,2.719,36.40077,-123.19963,1.565
3.438,20,6.126,4.909,201,4.984,36.37948,-123.02732,1.781
2.378,44,3.224,3.139,3445,3.672,40.19802,-123.18677,1.629
10.244,31,3.405,2.261,1461,4.311,33.62991,-117.45661,5.379
11.701,4,7.851,4.113,873,4.797,33.93838,-121.51064,5.262
4.711,26,2.007,2.856,2958,2.44,36.13878,-114.51332,2.137
1.293,12,7.295,1.05,3868,4.03,40.59173,-115.94834,0.312
2.15,22,3.21,2.28,3744,4.758,41.87326,-120.84418,0.406
14.55,1,9.875,2.829,1217,4.855,37.68824,-119.08664,6.185
5.136,1,3.305,2.49,118,3.08,33.99925,-116.31495,2.704
11.769,3,6.42,3.207,4787,4.643,41.0767,-122.89393,4.155
9.745,12,7.356,1.733,4102,2.51,34.04138,-122.5192,4.4
6.347,21,8.556,3.29,2730,1.621,35.99405,-120.49947,3.594
3.88,13,5.674,4.946,3021,1.565,39.53701,-119.01923,1.463
2.699,13,9.47,4.015,3145,3.529,33.06681,-123.09138,1.702
9.61,41,5.842,3.738,4876,2.916,37.10516,-119.59405,4.67
11.845,18,4.016,1.802,4149,2.162,36.36894,-122.37943,4.955
10.015,33,6.744,3.327,2543,2.956,41.48103,-115.34565,5.444
8.424,6,7.264,4.279,3337,3.059,37.68857,-114.7675,3.819
1.587,25,6.059,1.963,3433,3.768,40.93255,-116.82326,1.367
14.559,23,7.865,1.347,4782,1.29,33.34281,-122.98865,6.02
12.182,24,5.365,3.647,3297,5.54,37.79883,-117.3173,5.703
5.1,37,2.035,3.694,3763,2.861,39.07328,-118.84385,2.22
14.72,26,4.116,4.218,1546,4.077,33.93524,-115.65032,5.84
9.426,4,9.567,3.518,3220,2.532,40.55853,-120.47101,2.671
9.154,38,8.106,4.392,4679,4.808,40.85183,-114.29979,4.146
11.473,35,3.516,2.064,1981,3.293,38.93969,-116.14865,5.074
12.365,49,2.533,1.141,1854,2.609,37.4429,-122.31675,6.121
10.191,11,4.806,3.931,1416,5.819,39.0939,-117.50307,4.39
2.793,36,8.69,2.544,313,5.326,35.2092,-119.05712,2.027
5.736,25,2.848,1.839,1398,1.902,33.55174,-116.82507,2.877
13.993,20,6.347,1.207,1584,4.503,37.74448,-120.53162,5.726
4.145,1,4.2,4.022,3336,4.772,37.08407,-124.26076,1.594
6.21,30,7.81,4.305,4821,1.173,36.55161,-120.4081,3.695
7.049,4,2.003,2.556,4763,5.805,34.29553,-117.62036,3.121
7.152,23,4.217,4.54,902,2.165,34.30756,-123.01765,2.924
9.581,35,7.434,2.662,183,5.542,41.85984,-114.73277,4.42
14.203,42,6.374,4.806,2321,4.27,41.30681,-120.93186,6.208
4.37,22,8.231,4.933,579,3.561,34.9039,-118.32294,2.278
2.701,31,3.261,4.271,3313,4.929,33.06939,-123.25961,0.928
3.765,1,6.248,2.025,1536,4.375,35.58427,-124.14355,1.542
13.417,4,3.566,2.465,1908,4.701,40.52919,-119.00815,5.454
10.041,19,7.114,3.131,4766,5.29,34.6224,-119.53263,4.33
5.003,30,3.051,2.315,4615,3.356,41.84886,-114.12291,2.562
12.423,1,3.19,4.276,2748,3.129,34.43495,-115.90773,4.832
13.059,48,4.626,4.71,1589,5.499,37.80112,-117.15987,5.483
12.851,19,5.215,4.943,2117,4.989,41.92663,-117.80283,5.509
13.865,21,5.988,2.345,1501,1.096,33.73594,-114.66662,5.378
4.531,22,6.646,2.081,4463,4.269,34.377,-115.20139,1.63
11.571,50,5.751,1.644,877,5.52,38.10943,-123.3787,6.625
7.448,2,2.365,1.19,4928,4.418,39.99899,-121.15922,2.984
12.788,6,4.748,1.708,2779,3.767,39.17178,-122.19183,4.594
11.199,21,2.491,2.138,2917,1.879,38.09695,-117.50089,4.848
11.87,33,2.945,2.564,3847,5.753,36.58968,-115.604,4.758
10.186,19,2.743,1.439,3049,4.132,39.9698,-114.63326,4.455
3.484,27,3.265,4.281,1740,1.505,33.83572,-114.14397,0.882
8.63,37,8.503,3.476,3272,5.638,34.82774,-115.51434,4.197
14.785,29,7.021,3.251,4802,3.583,39.99836,-120.89333,6.269
14.123,28,6.054,3.181,3276,1.786,35.17136,-122.32389,6.872
1.604,34,7.858,2.16,3920,2.133,33.81311,-121.58937,1.704
3.307,1,9.69,4.75,3813,5.839,40.50817,-117.20809,1.014
2.844,48,5.341,1.927,2282,3.183,39.80299,-117.72976,0.614
11.164,25,4.939,3.675,4984,3.098,38.56929,-115.7496,4.474
12.449,21,9.822,2.012,1057,3.431,38.73096,-121.6459,5.055
3.989,34,8.171,4.958,719,4.503,38.80575,-118.58363,1.483
8.082,26,8.217,4.647,3637,2.825,39.44068,-115.06198,3.426
12.77,36,6.8,2.058,3596,3.105,35.49352,-123.68086,5.566
11.259,35,6.056,4.95,4432,4.731,40.72125,-120.68641,4.67
8.591,23,6.405,3.504,3544,3.306,34.96669,-123.57287,4.906
9.265,17,7.217,3.914,1618,4.568,36.43031,-116.66507,3.713
8.117,47,5.015,2.132,2801,5.811,37.34912,-123.83499,4.914
5.166,42,8.258,1.864,3636,5.813,40.15917,-114.65652,3.264
8.91,12,9.274,4.432,2670,3.235,36.61532,-115.8024,3.941
10.644,44,6.57,2.101,2127,2.171,37.32535,-123.81208,4.9
13.227,20,5.052,4.67,4754,2.256,40.59659,-115.97049,5.054
9.908,39,7.565,2.467,3262,5.096,41.99745,-123.26866,4.074
11.656,27,3.457,1.037,2421,1.399,40.03547,-117.1792,4.712
3.241,42,9.749,3.369,1414,1.202,35.36604,-117.2371,2.265
7.462,37,7.264,2.415,3233,4.407,33.54395,-114.47068,3.324
1.131,20,2.541,4.904,3385,5.551,39.10187,-119.6914,0.534
4.454,11,6.238,2.547,1742,2.154,39.02532,-116.66134,2.235
11.17,28,8.003,2.258,256,1.273,37.14478,-118.56917,4.953
14.885,2,4.223,3.266,4054,5.476,39.38384,-114.30148,5.763
2.388,24,2.408,3.92,569,2.771,33.0989,-119.224,1.154
6.621,16,5.913,4.866,3763,3.749,41.94648,-114.70903,1.88
12.201,12,8.669,1.278,1630,5.181,37.09983,-120.20724,5.11
3.856,16,4.012,2.678,4907,2.25,37.88744,-122.46094,0.724
8.771,36,7.736,3.655,4911,4.006,37.55921,-120.51503,3.735
11.263,2,5.262,1.02,3877,5.958,37.67406,-119.79426,5.368
9.624,25,2.477,2.956,1448,4.707,39.93334,-117.638,3.689
3.632,29,4.432,4.226,1841,2.987,33.17915,-118.04496,1.703
5.975,28,4.511,1.203,4403,4.84,41.24587,-122.47982,3.029
11.973,10,9.237,2.362,1221,1.109,35.76145,-123.09836,5.396
8.759,45,9.854,2.604,845,2.077,38.43822,-119.05606,4.234
1.073,23,3.678,3.865,1238,4.723,33.04937,-123.79091,0.645
11.654,32,5.444,2.183,2592,2.311,37.14225,-118.04888,5.269
1.494,31,9.814,1.985,3562,1.631,40.24163,-118.07951,1.18
11.44,19,5.258,1.462,2692,2.467,35.47684,-122.34329,4.602
3.835,15,4.793,4.984,2251,1.857,35.91553,-114.66868,1.88
14.413,33,2.879,2.887,3576,3.103,38.62032,-118.48586,6.139
6.151,17,8.026,1.193,3900,1.623,33.15821,-114.10097,3.055
5.577,36,5.576,1.306,2703,5.189,36.14382,-123.95732,2.859
3.084,20,7.109,1.512,2729,4.9,39.92415,-116.59929,1.77
5.278,9,6.079,1.847,2525,2.535,38.85658,-121.75887,1.838
13.273,38,3.396,3.962,545,3.6,37.67939,-119.05916,4.922
14.949,3,3.411,3.235,3924,5.275,38.06277,-123.31913,5.77
6.156,2,9.518,4.107,1293,5.645,34.92156,-122.85473,2.863
7.281,18,9.116,1.079,3528,1.455,41.49852,-121.12141,3.065
11.109,23,6.885,2.06,3112,4.61,41.96603,-116.3767,4.779
13.407,19,2.01,2.622,3044,1.677,34.05038,-115.91023,5.666
9.303,7,5.466,2.716,2561,1.1,33.22143,-122.54815,4.663
6.481,35,6.243,1.214,2579,1.395,34.1484,-123.05268,2.59
6.777,50,5.596,3.046,4927,3.879,35.49761,-114.64419,3.821
10.739,20,9.404,2.146,2849,2.886,39.25479,-116.97054,5.012
1.045,20,2.327,1.766,186,1.593,37.59883,-122.96679,1.443
9.674,19,7.239,3.685,1538,3.372,33.02983,-123.56461,3.527
5.977,41,4.511,1.335,4972,3.541,37.27712,-120.42499,3.269
12.119,16,6.476,4.468,2414,4.937,38.16166,-123.24132,5.073
2.302,38,7.247,4.599,1550,4.318,33.76868,-117.08007,0.746
9.235,21,5.527,2.302,117,3.33,33.31766,-122.52811,4.154
7.734,29,3.187,4.948,3042,2.622,36.48494,-119.32132,1.924
9.993,44,6.152,2.605,2521,1.01,39.86427,-120.62681,4.954
1.908,38,9.464,4.849,143,5.16,34.06992,-117.99526,0.855
9.12,45,6.287,4.948,422,2.335,33.72321,-114.85775,4.562
8.861,24,2.984,4.308,4233,2.066,40.47729,-120.07869,4.501
8.849,37,8.593,1.499,4432,4.673,34.9345,-119.4719,4.712
9.449,29,3.774,3.338,4876,1.358,33.63057,-115.4864,4.393
10.471,31,4.962,3.928,1395,2.313,41.11032,-117.88518,3.886
12.27,45,5.43,1.31,1350,3.175,36.14349,-123.85023,5.609
4.777,39,4.718,4.575,4541,3.208,36.46658,-124.10657,1.932
12.551,12,5.236,4.407,839,1.789,41.69926,-114.79911,4.906
7.976,30,8.364,4.735,2119,1.201,39.19824,-122.31938,4.452
2.079,4,3.787,3.057,1078,3.353,41.15766,-115.01051,0.944
1.82,30,5.763,2.297,510,2.787,35.38841,-119.913,1.37
5.679,5,2.16,3.025,514,2.424,38.26056,-119.68445,2.165
11.989,16,6.061,3.917,3314,2.353,36.91975,-114.17919,5.564
10.908,27,2.894,2.665,3395,3.521,41.99086,-119.09711,4.764
12.041,4,4.258,2.407,1900,1.108,37.10978,-114.37463,3.993
8.242,8,4.599,1.308,911,1.53,39.02988,-117.82825,3.217
7.163,48,2.659,2.789,340,2.626,34.41462,-116.45999,3.971
3.064,8,4.885,2.572,1457,3.399,33.83421,-123.72409,1.4
5.595,17,5.984,3.653,790,4.469,33.43969,-124.25198,2.155
7.076,46,5.449,2.755,4953,2.466,37.93762,-116.97891,3.982
2.24,44,4.243,1.016,1161,4.335,40.80009,-119.18148,1.314
4.089,3,4.359,2.937,4611,2.936,40.80106,-116.17158,1.508
9.375,27,7.069,4.095,1385,4.874,33.15962,-122.55834,4.192
11.299,34,7.747,4.781,214,3.403,40.04674,-115.99357,4.786
14.977,45,6.612,1.772,4505,3.707,40.86008,-117.55437,6.905
14.064,21,9.81,2.69,3734,3.175,40.16914,-121.78201,5.485
9.996,43,9.559,4.39,835,1.664,32.73116,-115.02189,4.914
6.897,24,2.788,1.171,2132,1.856,39.20371,-114.41252,2.786
9.906,44,4.091,2.4,3269,3.002,36.02668,-119.66463,4.829
11.999,50,8.947,3.364,4527,1.494,39.41439,-119.7516,5.704
2.657,41,2.237,2.37,4588,1.701,36.8593,-118.51469,2.54
6.739,29,6.738,2.958,2024,4.119,38.86449,-117.02923,2.418
12.757,39,9.636,4.756,2996,4.166,35.10159,-117.17963,5.375
6.374,6,7.43,1.096,2517,1.637,33.88739,-118.92003,2.74
9.006,14,2.735,1.312,4768,5.269,41.25609,-114.93973,3.613
9.229,50,7.983,1.788,789,5.284,39.32851,-122.72159,4.74
3.583,14,5.012,2.54,1155,2.899,41.46436,-122.34973,1.193
6.071,37,9.372,2.883,2550,3.49,40.16762,-116.96671,3.378
5.683,24,4.291,1.147,3543,5.008,34.67642,-116.76145,2.71
1.367,13,5.786,4.53,1744,4.814,39.1564,-120.34634,0.59
1.339,1,7.973,4.034,4511,2.814,37.82195,-121.32169,0.496
12.644,12,4.06,2.072,3309,2.585,35.1291,-123.92604,5.031
4.823,51,3.454,2.027,4819,4.322,40.72743,-120.41582,2.189
8.253,42,2.022,1.102,1803,2.818,39.90594,-121.84812,3.89
5.182,24,5.904,2.597,3506,4.447,33.72004,-115.80923,1.217
14.17,37,9.429,2.018,4542,1.648,37.91475,-119.3581,6.374
4.63,20,4.252,3.474,3202,4.36,39.7993,-118.57968,2.159
7.015,6,2.347,3.192,883,4.926,34.0309,-116.74764,2.283
13.218,12,6.963,4.829,1151,5.523,41.92209,-121.32889,5.413
12.787,21,2.449,4.181,528,3.281,38.24456,-115.25023,5.344
3.605,3,6.055,1.323,1995,3.802,40.68664,-120.33711,1.89
12.237,27,5.052,3.817,1288,2.445,37.68938,-123.29384,5.303
7.415,46,5.803,1.428,1550,1.752,35.43443,-115.56849,3.748
7.762,36,3.301,2.292,1452,1.866,40.4372,-114.89634,3.14
2.869,17,2.722,3.22,938,5.223,36.75026,-122.15378,0.67
2.128,49,7.992,2.983,2463,3.707,38.03508,-117.67954,1.023
11.191,46,3.965,3.773,931,2.882,37.96912,-117.31046,5.44
7.95,15,8.403,4.24,198,5.32,33.06019,-121.87798,3.16
7.116,39,8.068,4.318,2066,1.569,35.72339,-119.98949,2.952
11.213,4,3.587,1.233,4873,3.971,35.66826,-120.30527,5.021
11.717,17,9.266,3.567,292,4.954,32.91519,-117.93327,4.628
3.225,38,3.29,4.846,3205,1.625,33.49486,-119.36562,1.905
9.543,11,8.377,4.02,4857,1.603,37.92473,-117.43674,4.996
2.895,12,5.364,3.08,4289,1.167,35.55987,-123.45724,0.757
11.519,47,3.464,4.994,3883,5.71,37.26747,-121.42524,5.274
10.197,32,9.505,1.176,4522,4.461,37.09314,-123.85902,5.19
14.393,27,9.706,1.353,869,1.357,38.71537,-118.70097,6.083
1.965,44,6.091,4.073,3777,4.356,40.57128,-120.07049,2.19
1.799,43,5.753,3.199,2543,2.518,34.65553,-114.42782,0.859
4.951,27,9.207,1.498,2125,1.547,35.93501,-121.2665,3.026
4.664,49,6.769,2.501,969,5.961,37.79338,-121.55277,2.31
4.458,40,4.128,1.257,3966,1.899,39.54411,-120.75518,1.934
13.688,44,5.402,3.106,1221,4.993,36.14264,-119.45309,6.506
4.494,29,8.688,1.416,3081,5.407,35.01872,-118.09034,1.761
4.807,9,8.877,1.028,3676,3.652,38.91575,-120.70929,2.137
11.632,43,9.514,2.29,3459,5.88,38.80677,-117.50156,4.959
7.296,3,4.306,1.935,1853,1.599,39.69031,-116.98619,2.238
11.874,39,7.44,2.448,2209,5.804,37.22649,-116.76011,5.695
1.915,29,2.547,2.402,4931,1.353,33.21657,-115.69281,0.493
7.826,21,7.807,3.52,4827,3.387,38.0917,-122.82215,3.31
1.471,35,6.506,3.72,1180,5.275,35.48539,-116.71002,1.124
1.877,48,3.998,1.509,659,3.766,41.97977,-121.35462,1.056
13.69,10,7.237,2.955,4078,3.917,38.02358,-116.91723,6.175
2.949,23,3.081,4.557,4816,1.805,36.70038,-124.09398,1.548
8.454,39,4.67,1.594,2449,5.922,39.73889,-122.20056,3.118
6.755,25,5.207,4.867,156,2.156,41.79225,-119.44071,2.783
5.863,24,8.217,1.077,1559,5.295,37.18805,-118.29697,2.886
13.598,20,4.47,1.399,1690,5.783,35.64789,-114.64761,5.824
1.306,15,2.392,1.71,249,2.404,37.07417,-121.86021,-0.066
10.293,21,3.446,2.879,4089,4.653,39.09116,-118.98262,3.713
14.488,42,6.865,2.197,423,1.402,38.89586,-119.32667,6.532
8.842,12,2.122,2.673,2656,4.707,39.57773,-117.2657,3.048
14.116,18,8.338,4.763,2507,3.422,38.39259,-121.89227,6.116
1.732,23,9.209,2.366,2830,1.59,41.56612,-114.83823,1.377
6.863,41,5.963,4.392,1503,5.473,35.96652,-114.15406,2.784
4.642,29,7.661,1.291,1523,4.394,32.51184,-115.28882,2.392
11.231,41,5.701,4.248,3405,1.843,33.91989,-117.14161,4.34
14.738,36,4.47,4.606,3767,3.664,32.9177,-117.46542,5.898
4.591,5,3.319,2.14,4653,2.629,33.94466,-116.6741,2.833
10.158,39,6.145,3.188,4484,4.553,34.54122,-118.63984,4.727
3.773,26,9.439,1.749,2754,4.137,35.08219,-121.96946,2.65
8.915,39,9.12,1.363,335,1.948,32.73313,-115.23643,4.131
7.495,11,9.357,4.082,4451,2.211,35.17798,-117.63548,2.814
14.608,42,9.731,3.519,4132,4.523,33.91301,-123.58692,7.016
9.519,11,3.323,4.009,380,4.376,33.31691,-119.27982,3.676
5.893,18,3.172,2.759,1416,2.561,38.02192,-119.78714,2.185
2.597,12,5.422,1.998,1141,3.391,34.33306,-123.42242,1.638
3.117,16,7.514,2.707,4594,3.336,33.27323,-120.63375,1.777
4.154,27,5.518,1.259,3111,1.622,34.20417,-122.25936,1.279
4.514,36,9.139,2.134,4742,4.105,40.7448,-123.94399,2.776
12.909,17,7.739,2.19,355,2.322,37.52962,-124.17261,5.5
8.857,49,7.072,3.858,3183,3.299,37.57763,-121.52885,4.05
8.327,21,2.568,1.213,1996,1.359,35.08644,-123.45582,3.54
2.607,37,3.403,1.981,517,4.07,37.40334,-115.72551,0.891
13.042,31,5.425,2.106,2622,5.198,39.49197,-114.34975,5.228
11.119,45,9.811,3.205,2044,3.848,38.16693,-119.62249,5.037
1.947,35,4.675,1.979,2095,3.984,37.60245,-118.32418,1.553
10.91,27,7.04,1.53,3896,4.367,35.95424,-114.61969,5.104
8.61,23,9.911,2.032,533,1.982,38.49058,-116.67084,3.598
2.144,32,4.112,2.688,160,1.344,40.64233,-119.15476,1.075
7.416,17,3.333,3.102,3318,5.27,34.31148,-120.01289,2.733
7.786,11,6.371,1.146,3131,5.233,40.32963,-116.70959,3.542
3.321,1,6.415,2.239,1104,3.723,37.09874,-121.08236,1.171
14.24,28,9.375,4.057,3831,1.985,41.80295,-116.67582,6.2
12.9,18,2.211,3.39,1345,5.086,34.98855,-123.65776,5.689
10.366,49,5.259,2.824,726,2.101,33.42758,-119.09891,4.65
7.472,41,4.499,2.812,3575,5.305,34.02545,-122.53472,2.279
6.765,20,6.568,2.476,820,3.119,32.68208,-116.83396,3.129
10.114,7,2.075,2.368,1221,1.287,35.97078,-114.41168,3.706
8.636,37,7.689,2.603,4654,5.084,35.54229,-117.65215,3.404
1.872,16,5.88,4.477,3893,3.803,38.56487,-116.9344,0.679
8.175,39,7.606,2.875,2999,2.592,34.04627,-122.71646,4.142
12.29,45,5.582,3.677,3493,3.265,39.72751,-118.73606,5.954
7.429,45,5.794,4.231,874,5.431,35.56443,-116.37798,3.096
1.727,47,9.164,2.728,4286,2.016,40.82486,-115.56645,1.454
12.008,23,3.687,4.357,3954,1.519,34.24074,-114.35137,4.61
3.819,32,3.74,4.971,438,4.924,40.0758,-116.70962,1.084
4.621,49,6.476,3.017,4393,4.108,34.26907,-118.49234,2.164
3.306,17,7.282,2.611,2075,5.35,32.686,-116.01045,1.726
5.623,19,4.838,4.223,3652,2.567,33.05516,-121.74324,2.222
11.595,42,6.156,3.597,2591,3.806,40.24826,-115.41069,5.454
8.271,34,3.823,3.453,4059,1.212,37.55953,-116.35066,3.758
3.868,14,3.087,4.544,1727,5.233,35.55195,-122.68099,1.425
13.29,3,3.906,3.598,4207,1.956,38.59414,-115.63152,4.491
13.314,39,9.331,3.566,831,1.573,36.08363,-115.84185,5.89
13.188,25,8.415,1.828,2010,3.423,40.2875,-114.87322,5.95
4.343,11,3.122,3.753,2664,4.725,39.60981,-115.12004,1.293
7.317,49,2.372,4.652,4982,2.049,36.93699,-121.01683,3.173
14.79,15,2.745,3.305,2475,2.167,32.60504,-119.13224,5.87
11.808,19,4.347,4.613,2383,2.578,37.43471,-116.10121,5.434
1.38,43,8.491,2.358,2696,5.055,36.13777,-116.47335,1.778
1.913,15,4.571,1.17,127,4.737,38.14204,-116.08605,0.517
7.495,15,3.485,2.781,1294,2.349,34.02675,-122.00172,3.303
13.729,38,5.167,1.016,4392,2.276,38.81608,-116.22558,6.068
8.542,15,2.992,1.619,2899,5.532,34.45914,-123.35344,4.021
7.969,9,5.762,1.762,1851,4.074,41.80921,-119.41757,3.388
2.477,5,7.404,3.135,2779,2.125,40.27971,-123.82318,-0.362
10.195,19,4.951,4.8,233,1.702,34.22101,-119.73267,3.806
12.509,24,3.389,1.079,3032,1.331,37.66918,-121.87345,5.243
6.326,29,5.626,1.947,3391,2.232,36.82154,-119.05341,2.677
11.859,5,8.1,4.878,2275,4.6,40.19983,-117.05602,4.48
14.503,22,2.613,4.527,2927,2.858,39.52746,-124.0809,5.229
3.853,13,2.567,4.339,1522,5.825,35.31176,-121.68736,1.774
8.327,50,4.545,1.367,3746,2.621,35.96125,-122.85795,3.544
5.02,49,5.32,3.576,599,1.751,33.07179,-122.50879,2.61
12.1,47,3.732,1.813,3079,1.883,37.88941,-118.40579,4.718
9.086,46,2.215,3.604,1130,3.442,39.71005,-123.74091,3.182
9.884,29,3.756,2.71,4414,5.687,36.48013,-117.12823,4.735
12.171,16,5.483,3.543,1044,5.501,41.48424,-121.99988,5.817
6.544,36,2.635,2.715,4857,1.917,33.80339,-114.51217,4.158
13.811,17,7.727,4.631,1431,4.772,40.96314,-114.77393,5.636
8.462,20,6.417,1.101,654,4.762,32.70464,-116.86169,3.346
3.211,14,5.476,1.766,270,1.827,41.17583,-116.28936,0.77
10.743,50,6.15,4.332,3288,2.491,35.4029,-116.99282,5.492
12.106,6,7.246,3.947,3849,1.38,33.5429,-116.91764,5.025
5.435,22,9.958,1.745,702,1.374,41.89797,-122.54441,3.332
13.001,40,8.201,1.486,310,3.211,39.57292,-114.85875,6.536
13.686,9,6.323,2.245,848,3.42,37.53691,-116.14384,5.227
4.877,32,8.164,2.927,3507,1.164,36.24022,-118.4997,2.393
14.769,24,5.802,1.188,1327,5.831,34.92337,-122.68842,7.103
2.97,33,4.487,4.382,3990,3.432,38.17622,-116.4071,0.981
3.828,13,4.096,3.084,4986,4.939,36.76463,-115.04253,1.155
3.579,35,5.196,4.678,4374,4.175,37.31149,-119.53905,1.71
13.516,6,2.018,2.303,1493,4.097,36.88801,-123.51476,4.67
10.16,49,3.416,1.195,3419,2.516,38.60208,-114.43406,3.738
3.129,40,3.012,4.485,4945,5.436,41.27736,-122.64051,0.529
7.165,30,9.683,1.598,4441,2.499,41.55191,-116.21953,4.704
9.614,38,2.519,2.343,2241,5.758,40.43336,-114.263,4.547
2.168,16,6.008,2.857,2547,1.197,35.05025,-121.39381,0.902
13.354,1,9.358,2.968,515,1.573,34.85439,-123.37638,5.024
12.25,42,6.86,1.094,1567,4.633,37.98049,-116.04852,5.744
8.073,18,5.962,3.107,1528,4.043,41.75895,-123.68427,3.895
14.54,22,7.944,1.308,4449,4.585,37.74238,-118.95963,6.753
6.849,26,4.827,2.307,2599,4.208,33.56229,-116.87483,1.505
14.778,14,3.55,4.902,618,3.636,40.71854,-117.79848,6.652
10.351,37,8.778,2.121,846,1.156,39.59424,-118.57242,4.828
9.885,49,2.453,4.251,2473,5.045,34.7687,-121.82168,3.504
3.323,14,8.462,3.041,4471,3.551,38.48418,-121.14401,0.497
13.347,26,2.827,1.81,4367,1.529,34.6338,-120.70655,5.517
6.985,50,7.005,3.888,2447,1.962,36.53981,-117.64769,4.012
3.271,36,5.816,3.221,3230,4.31,34.74985,-117.39789,2.318
1.177,23,9.988,3.132,3633,1.385,38.16936,-122.59632,1.283
8.837,2,5.103,1.12,3405,5.347,35.38012,-124.16562,3.933
8.384,39,9.658,2.335,2821,4.954,34.09682,-123.63987,4.394
11.071,7,5.23,3.939,4439,2.532,33.0662,-117.36224,4.643
13.464,39,7.454,4.184,1935,5.418,38.50212,-123.42273,5.485
2.112,45,7.149,4.259,800,5.426,38.16748,-121.18167,0.677
11.241,51,2.692,1.15,632,5.189,34.34898,-118.72853,4.67
3.624,22,7.947,1.651,4847,2.538,32.5265,-118.71908,2.121
13.014,28,3.669,4.942,4705,4.279,33.79318,-118.86242,4.392
12.467,38,5.108,1.622,1589,3.257,35.40102,-114.92703,5.031
8.571,20,8.258,1.852,2455,3.694,37.46978,-119.83043,3.728
10.943,49,9.555,4.21,1852,3.048,40.9132,-122.6903,5.782
5.401,18,6.478,2.574,3165,1.02,34.49782,-123.83849,2.012
7.596,24,6.155,1.465,4721,1.05,34.54723,-119.1079,3.305
12.503,33,6.039,1.5,3061,4.864,40.51962,-118.16201,5.204
7.43,45,8.533,1.335,3104,5.732,37.32822,-118.4516,3.667
6.009,26,9.945,1.723,4903,2.148,39.06833,-122.42304,2.658
7.919,19,7.069,2.988,3747,3.722,35.79407,-123.96024,3.152
12.595,48,5.029,1.06,4363,2.53,40.46938,-115.36955,6.623
5.693,42,3.749,1.469,2816,3.388,36.7729,-119.81679,3.212
3.433,13,3.591,4.628,2293,1.591,41.07782,-123.30757,0.866
10.968,10,8.849,4.506,4903,4.627,36.30461,-117.59903,4.387
12.564,14,9.939,4.332,4830,3.581,40.18292,-117.67681,5.244
